dataset,task,thermometer_type,thermometer_size,address_size,hash_mode,num_hashes,filter_size,accuracy,f1_macro,f1_weighted,auc_roc,train_time_s,infer_latency_us,memory_kb
Modbus,multiclass,Distributive,8,4,simhash,2,64,0.42123874839262754,0.14377483894944423,0.33320292981367217,0.5106384626193525,0.15102,91.5555,0.1
Modbus,multiclass,Distributive,8,4,simhash,2,256,0.44213459065580796,0.1363120079150509,0.33132749906292297,0.49175258970546776,0.15098,91.8287,0.1
Modbus,multiclass,Distributive,8,4,simhash,2,1024,0.4533861980282898,0.1314866155430313,0.3294931095083745,0.4953293455678142,0.14778,88.0343,0.1
Modbus,multiclass,Distributive,8,4,simhash,4,16,0.4568152593227604,0.12756560799471245,0.32632955412934284,0.49772237238907174,0.15466,93.967,0.1
Modbus,multiclass,Distributive,8,4,simhash,4,64,0.44288469781397344,0.1434090571250943,0.33966737317373075,0.5040703993107704,0.14892,90.537,0.1
Modbus,multiclass,Distributive,8,4,simhash,4,256,0.4479211315902272,0.13678767196201988,0.3335486765608345,0.49993690309793015,0.15272,91.7603,0.1
Modbus,multiclass,Distributive,8,4,simhash,4,1024,0.44320617231033005,0.13450829325352623,0.33002804844461364,0.49982175109385074,0.15616,93.2556,0.1
Modbus,multiclass,Distributive,8,4,simhash,8,16,0.4614230604372053,0.12313470477434717,0.3228378937861805,0.5017627300531133,0.15889,105.2905,0.1
Modbus,multiclass,Distributive,8,4,simhash,8,64,0.4315259322760394,0.1470100174205738,0.33827444450764826,0.5040066985931065,0.1552,96.1395,0.1
Modbus,multiclass,Distributive,8,4,simhash,8,256,0.4342048864123446,0.13890736948447288,0.3313675787090964,0.49831830153292866,0.15727,93.9097,0.1
Modbus,multiclass,Distributive,8,4,simhash,8,1024,0.4334547792541792,0.14007100366798395,0.3325642179948828,0.5024029986361612,0.1642,96.9527,0.1
Modbus,multiclass,Distributive,8,4,h3,2,16,0.4349549935705101,0.1377729991168237,0.3307098732277747,0.4945135724749801,0.04088,51.5909,0.1
Modbus,multiclass,Distributive,8,4,h3,2,64,0.4314187741105872,0.14388840174488482,0.3354785172595613,0.5000837548661046,0.04083,49.7149,0.1
Modbus,multiclass,Distributive,8,4,h3,2,256,0.4294899271324475,0.13918462810146975,0.3304620215987461,0.5051671881360377,0.04298,50.0585,0.1
Modbus,multiclass,Distributive,8,4,h3,2,1024,0.44599228461208745,0.13475353680982505,0.33042896284702367,0.49502926530119423,0.03633,59.245,0.1
Modbus,multiclass,Distributive,8,4,h3,4,16,0.4425632233176168,0.13350182494558507,0.32915526717863497,0.5063825250281504,0.04221,52.5767,0.1
Modbus,multiclass,Distributive,8,4,h3,4,64,0.44588512644663525,0.1347467054847212,0.33087444806713356,0.4977565670411001,0.04088,48.3925,0.1
Modbus,multiclass,Distributive,8,4,h3,4,256,0.433883411915988,0.14366583882754203,0.3353969728607965,0.4995873345926782,0.04379,49.8633,0.1
Modbus,multiclass,Distributive,8,4,h3,4,1024,0.4506000857265324,0.14298409361774614,0.3403720257338751,0.5017774027514584,0.04736,51.6371,0.1
Modbus,multiclass,Distributive,8,4,h3,8,16,0.4528504072010287,0.1269597733198419,0.32487662832797476,0.4994109886668523,0.04712,56.2991,0.1
Modbus,multiclass,Distributive,8,4,h3,8,64,0.44192027432490355,0.13461077706273925,0.3291279057737067,0.49738529843137913,0.04977,55.0181,0.1
Modbus,multiclass,Distributive,8,4,h3,8,256,0.44181311615945135,0.1410559385850795,0.33549077583551046,0.49528692238059185,0.05055,50.2112,0.1
Modbus,multiclass,Distributive,8,4,h3,8,1024,0.4379554222031719,0.13868532696855304,0.3332695219523403,0.49523896863564004,0.05401,58.6257,0.1
Modbus,multiclass,Distributive,8,8,murmur,2,16,0.45767252464637803,0.12994827944953258,0.32844428890839666,0.5062688968622843,0.02982,23.9279,0.1
Modbus,multiclass,Distributive,8,8,murmur,2,64,0.41480925846549505,0.15272409482920893,0.3397484481751053,0.5034515323017271,0.02941,22.6081,0.1
Modbus,multiclass,Distributive,8,8,murmur,2,256,0.4290612944706387,0.14682189182969074,0.33845734999319105,0.5048781454003953,0.03001,28.5012,0.1
Modbus,multiclass,Distributive,8,8,murmur,2,1024,0.43024003429061297,0.14813611607813834,0.3393064901816,0.513845631522696,0.03317,22.8186,0.1
Modbus,multiclass,Distributive,8,8,murmur,4,16,0.46913844834976426,0.1267818937611811,0.32842761912527246,0.507117592154931,0.02816,24.4179,0.1
Modbus,multiclass,Distributive,8,8,murmur,4,64,0.42563223317616805,0.14136857759022978,0.3320261498959717,0.504088694126794,0.02749,23.4005,0.1
Modbus,multiclass,Distributive,8,8,murmur,4,256,0.4290612944706387,0.1538470631133738,0.3444136367976642,0.5097749326809106,0.02772,17.6709,0.1
Modbus,multiclass,Distributive,8,8,murmur,4,1024,0.4270252893270467,0.14339909170175238,0.3342624300765683,0.49720274837333633,0.03731,24.3664,0.1
Modbus,multiclass,Distributive,8,8,murmur,8,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.49738569806975425,0.03264,27.4233,0.1
Modbus,multiclass,Distributive,8,8,murmur,8,64,0.46067295327903984,0.1222801020839059,0.32190616911785364,0.5045216702418747,0.02887,23.9622,0.1
Modbus,multiclass,Distributive,8,8,murmur,8,256,0.4262751821688813,0.14510861698193564,0.3363189884332358,0.5034457794986341,0.03087,22.6861,0.1
Modbus,multiclass,Distributive,8,8,murmur,8,1024,0.4107372481783112,0.15366243298938795,0.339033310116025,0.5029121107823715,0.03433,24.9591,0.1
Modbus,multiclass,Distributive,8,8,simhash,2,16,0.46292327475353623,0.12624057193739383,0.3261411070898987,0.49744438084555426,0.14678,66.6697,0.1
Modbus,multiclass,Distributive,8,8,simhash,2,64,0.433347621088727,0.14125813942881052,0.3333864433202449,0.4975995520397494,0.15475,65.4385,0.1
Modbus,multiclass,Distributive,8,8,simhash,2,256,0.4249892841834548,0.16004894399227435,0.3494619833437072,0.5129181950949793,0.15399,63.9141,0.1
Modbus,multiclass,Distributive,8,8,simhash,2,1024,0.4365623660522932,0.14867297000871252,0.34174531705821093,0.5125014488963007,0.14536,66.1767,0.1
Modbus,multiclass,Distributive,8,8,simhash,4,16,0.4712816116588084,0.12007870831165812,0.3224025228014976,0.5036404776904709,0.1599,68.4072,0.1
Modbus,multiclass,Distributive,8,8,simhash,4,64,0.44470638662666095,0.14111923303534515,0.3370138858717645,0.5068205416943062,0.15309,65.8513,0.1
Modbus,multiclass,Distributive,8,8,simhash,4,256,0.4094513501928847,0.15990989586943574,0.34620747362952764,0.5083075479304574,0.1609,68.2241,0.1
Modbus,multiclass,Distributive,8,8,simhash,4,1024,0.42059579939991426,0.15241989161784283,0.34140755275027423,0.5100809685238777,0.15762,68.2157,0.1
Modbus,multiclass,Distributive,8,8,simhash,8,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.49768379451354955,0.16222,70.4536,0.1
Modbus,multiclass,Distributive,8,8,simhash,8,64,0.46945992284612087,0.1193842608698004,0.3222647095066672,0.5048040011111925,0.15171,67.9409,0.1
Modbus,multiclass,Distributive,8,8,simhash,8,256,0.42873981997428207,0.1520759848740825,0.3418437587115412,0.514913484484261,0.16598,69.8408,0.1
Modbus,multiclass,Distributive,8,8,simhash,8,1024,0.4025932276039434,0.152378634446055,0.3362421677549894,0.51015296853717,0.16538,67.1813,0.1
Modbus,multiclass,Distributive,8,8,h3,2,16,0.4453493356193742,0.139392105018021,0.3344852007581091,0.502766608250981,0.03435,28.2851,0.1
Modbus,multiclass,Distributive,8,8,h3,2,64,0.4239177025289327,0.14894726968874705,0.33831817261401975,0.4932090908486187,0.02975,22.6993,0.1
Modbus,multiclass,Distributive,8,8,h3,2,256,0.41866695242177454,0.1631534254159295,0.3498241719558948,0.5019936962863388,0.03256,26.7844,0.1
Modbus,multiclass,Distributive,8,8,h3,2,1024,0.4252036005143592,0.1502672239103848,0.34037088003697286,0.5182232382412838,0.04182,29.0014,0.1
Modbus,multiclass,Distributive,8,8,h3,4,16,0.47063866266609516,0.11790644294595427,0.3208221586152857,0.5063418770707108,0.03943,27.5121,0.1
Modbus,multiclass,Distributive,8,8,h3,4,64,0.4596013716245178,0.13078799010265393,0.3300830419987849,0.5006275529088434,0.03543,27.7517,0.1
Modbus,multiclass,Distributive,8,8,h3,4,256,0.4255250750107158,0.15911023012912118,0.3482382902829654,0.5107115063783022,0.041,27.8089,0.1
Modbus,multiclass,Distributive,8,8,h3,4,1024,0.41748821260180025,0.15236964577523962,0.3401379692370343,0.5093708642254768,0.03904,26.7103,0.1
Modbus,multiclass,Distributive,8,8,h3,8,16,0.4814616373767681,0.11113204591379762,0.31604003970776595,0.5031482527484834,0.04612,33.4995,0.1
Modbus,multiclass,Distributive,8,8,h3,8,64,0.46442348906986713,0.12237603210017123,0.3227874398488372,0.5071978891134664,0.04804,31.0681,0.1
Modbus,multiclass,Distributive,8,8,h3,8,256,0.42477496785255037,0.15412796284908364,0.3440310935863277,0.5039093854441526,0.03928,29.064,0.1
Modbus,multiclass,Distributive,8,8,h3,8,1024,0.4328118302614659,0.1490510094503454,0.3418432331035291,0.5121002287707405,0.04638,30.0608,0.1
Modbus,multiclass,Distributive,8,16,murmur,2,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5005998138834334,0.02323,14.2142,0.1
Modbus,multiclass,Distributive,8,16,murmur,2,64,0.4769609944277754,0.11169731473041089,0.3156908897452531,0.5002395249419186,0.02433,13.4804,0.1
Modbus,multiclass,Distributive,8,16,murmur,2,256,0.43881268752678954,0.15266726895165125,0.3465379994590142,0.512647110485254,0.02534,12.9033,0.1
Modbus,multiclass,Distributive,8,16,murmur,2,1024,0.42445349335619376,0.1869383769840405,0.37627065344714977,0.5389615416657744,0.02551,11.305,0.1
Modbus,multiclass,Distributive,8,16,murmur,4,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.50537156995066,0.02484,14.3728,0.1
Modbus,multiclass,Distributive,8,16,murmur,4,64,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5036200930542121,0.0206,14.2532,0.1
Modbus,multiclass,Distributive,8,16,murmur,4,256,0.46613801971710245,0.13518044437489676,0.3354139892886627,0.5131289297279532,0.02372,14.4376,0.1
Modbus,multiclass,Distributive,8,16,murmur,4,1024,0.4309901414487784,0.17947402914467714,0.36563636428089674,0.5334518347936382,0.02355,13.216,0.1
Modbus,multiclass,Distributive,8,16,murmur,8,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.49823999153692466,0.02116,15.2539,0.1
Modbus,multiclass,Distributive,8,16,murmur,8,64,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5066236356076327,0.01075,5.1958,0.1
Modbus,multiclass,Distributive,8,16,murmur,8,256,0.4774967852550364,0.1157499728870152,0.3196407487550594,0.5059307970680212,0.00989,5.168,0.1
Modbus,multiclass,Distributive,8,16,murmur,8,1024,0.44620660094299186,0.1571553915640234,0.35141389648939386,0.5288268405961883,0.01095,4.3777,0.1
Modbus,multiclass,Distributive,8,16,simhash,2,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5017601893997331,0.05246,20.1192,0.1
Modbus,multiclass,Distributive,8,16,simhash,2,64,0.4768538362623232,0.11439301250258281,0.3186384048411463,0.5040892442074589,0.05518,17.3576,0.1
Modbus,multiclass,Distributive,8,16,simhash,2,256,0.4337762537505358,0.1548071488844204,0.34662360646800117,0.5143286891541302,0.05168,16.8311,0.1
Modbus,multiclass,Distributive,8,16,simhash,2,1024,0.4164166309472782,0.1927927019499829,0.37685616280246004,0.537038698510956,0.05491,16.4782,0.1
Modbus,multiclass,Distributive,8,16,simhash,4,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.504736350384378,0.05728,17.9047,0.1
Modbus,multiclass,Distributive,8,16,simhash,4,64,0.48189027003857693,0.10841892087371618,0.3136852618506576,0.5063575084242417,0.05161,20.5786,0.1
Modbus,multiclass,Distributive,8,16,simhash,4,256,0.46667381054436347,0.11963788846539831,0.32134606370695806,0.50825989611213,0.05249,17.1528,0.1
Modbus,multiclass,Distributive,8,16,simhash,4,1024,0.4263823403343335,0.18482063299220855,0.37229550664366934,0.5364053917316977,0.05452,16.4875,0.1
Modbus,multiclass,Distributive,8,16,simhash,8,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5021874122484613,0.05396,17.6705,0.1
Modbus,multiclass,Distributive,8,16,simhash,8,64,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5091978880464177,0.05418,17.9296,0.1
Modbus,multiclass,Distributive,8,16,simhash,8,256,0.4783540505786541,0.11128375640218369,0.315723333101004,0.5051336775138467,0.05639,17.9722,0.1
Modbus,multiclass,Distributive,8,16,simhash,8,1024,0.44020574367766824,0.16655959651049465,0.3587529252143513,0.5201339825022687,0.0541,17.0582,0.1
Modbus,multiclass,Distributive,8,16,h3,2,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5007173176800498,0.01184,5.6603,0.1
Modbus,multiclass,Distributive,8,16,h3,2,64,0.4777111015859408,0.11423507642149211,0.3185436741850491,0.5043147773591259,0.01151,5.5852,0.1
Modbus,multiclass,Distributive,8,16,h3,2,256,0.43859837119588513,0.15252276376400545,0.34670866800173716,0.5146398699594523,0.01119,5.4382,0.1
Modbus,multiclass,Distributive,8,16,h3,2,1024,0.43784826403771965,0.18905853789522034,0.3777049900172063,0.5374591414976392,0.01213,4.8631,0.1
Modbus,multiclass,Distributive,8,16,h3,4,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.4999639449651599,0.01409,6.0515,0.1
Modbus,multiclass,Distributive,8,16,h3,4,64,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5014402502959187,0.01277,6.1905,0.1
Modbus,multiclass,Distributive,8,16,h3,4,256,0.46335190741534504,0.13410374661640115,0.33517696474660513,0.5158919241853138,0.01267,5.7422,0.1
Modbus,multiclass,Distributive,8,16,h3,4,1024,0.4484569224174882,0.1660832973553146,0.3582956014452766,0.5376579351149355,0.01402,5.7371,0.1
Modbus,multiclass,Distributive,8,16,h3,8,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5025266519109729,0.0154,6.5744,0.1
Modbus,multiclass,Distributive,8,16,h3,8,64,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5087320734637906,0.01572,6.863,0.1
Modbus,multiclass,Distributive,8,16,h3,8,256,0.4802828975567938,0.10981859927423193,0.31478254356551505,0.5111326835012971,0.01587,6.5001,0.1
Modbus,multiclass,Distributive,8,16,h3,8,1024,0.44717102443206175,0.1689620701679031,0.3657889750311978,0.5337086764386226,0.02128,7.6176,0.1
Modbus,multiclass,Distributive,16,4,murmur,2,16,0.43591941705957993,0.15089161706075166,0.34339425265662915,0.5041616316448589,0.09547,165.1711,0.1
Modbus,multiclass,Distributive,16,4,murmur,2,64,0.44567081011573084,0.14466065754920154,0.3404516945208824,0.5001104607344473,0.08816,165.0829,0.1
Modbus,multiclass,Distributive,16,4,murmur,2,256,0.44009858551221603,0.14095222647903935,0.33477518845628645,0.4941090502542036,0.09089,149.9977,0.1
Modbus,multiclass,Distributive,16,4,murmur,2,1024,0.4394556365195028,0.14992045574881532,0.3431208929354309,0.4937801225902166,0.1009,172.1078,0.1
Modbus,multiclass,Distributive,16,4,murmur,4,16,0.4249892841834548,0.1447907119260019,0.33509648077600895,0.4877830716211049,0.08828,171.8919,0.1
Modbus,multiclass,Distributive,16,4,murmur,4,64,0.4498499785683669,0.14860062704404095,0.3442259391178966,0.49779875683416225,0.08662,157.153,0.1
Modbus,multiclass,Distributive,16,4,murmur,4,256,0.4309901414487784,0.1449058569283961,0.3363712589829129,0.503053661995977,0.09519,154.3806,0.1
Modbus,multiclass,Distributive,16,4,murmur,4,1024,0.4283111873124732,0.14306678459683042,0.33447444639585466,0.48959387677612126,0.09808,178.875,0.1
Modbus,multiclass,Distributive,16,4,murmur,8,16,0.4292756108015431,0.13523664945073602,0.3272264872379192,0.5025072203928351,0.10531,174.2774,0.1
Modbus,multiclass,Distributive,16,4,murmur,8,64,0.4240248606943849,0.14391783487635615,0.33382295895571706,0.4938413021341253,0.09885,164.2345,0.1
Modbus,multiclass,Distributive,16,4,murmur,8,256,0.450921560222889,0.1460929925017361,0.34264882364226745,0.49334137572770786,0.1058,175.388,0.1
Modbus,multiclass,Distributive,16,4,murmur,8,1024,0.4317402486069438,0.1421932288777805,0.33467551181807453,0.492198855168859,0.07144,79.2169,0.1
Modbus,multiclass,Distributive,16,4,simhash,2,16,0.44470638662666095,0.1359896864254632,0.33120709899810646,0.4973754491196742,0.22326,135.085,0.1
Modbus,multiclass,Distributive,16,4,simhash,2,64,0.4382768966995285,0.12774022058381518,0.32295466445033894,0.500978203282045,0.19612,128.6274,0.1
Modbus,multiclass,Distributive,16,4,simhash,2,256,0.43624089155593654,0.14070376196559833,0.33375408930688744,0.49631805923806843,0.20988,143.9314,0.1
Modbus,multiclass,Distributive,16,4,simhash,2,1024,0.4358122588941277,0.14029744542469075,0.33271764627018846,0.5086491189715675,0.24938,152.492,0.1
Modbus,multiclass,Distributive,16,4,simhash,4,16,0.4308829832833262,0.138475561710215,0.33046417782253484,0.5041319690517945,0.44023,314.292,0.1
Modbus,multiclass,Distributive,16,4,simhash,4,64,0.4314187741105872,0.1440328137890222,0.3368924325437277,0.5024586077802727,0.44498,299.2552,0.1
Modbus,multiclass,Distributive,16,4,simhash,4,256,0.4497428204029147,0.13587631100637063,0.33328731100411263,0.4995896890653228,0.47504,305.1098,0.1
Modbus,multiclass,Distributive,16,4,simhash,4,1024,0.4506000857265324,0.13693252568711858,0.3344829284324078,0.5077372656220202,0.4639,302.3754,0.1
Modbus,multiclass,Distributive,16,4,simhash,8,16,0.44245606515216457,0.13338915710255397,0.32936198887357965,0.5053783492156406,0.45852,335.1231,0.1
Modbus,multiclass,Distributive,16,4,simhash,8,64,0.4358122588941277,0.1533433321819483,0.34576296002143725,0.4961250206762617,0.46119,303.3345,0.1
Modbus,multiclass,Distributive,16,4,simhash,8,256,0.42734676382340336,0.14394869656695863,0.3356335249746573,0.49987324420468954,0.47485,316.9306,0.1
Modbus,multiclass,Distributive,16,4,simhash,8,1024,0.4332404629232747,0.1438807399939392,0.3368735935015031,0.4974230535337627,0.36838,263.6688,0.1
Modbus,multiclass,Distributive,16,4,h3,2,16,0.44620660094299186,0.14575430957219046,0.34060993269369594,0.49635465168243326,0.04015,77.9192,0.1
Modbus,multiclass,Distributive,16,4,h3,2,64,0.4398842691813116,0.1461246698438407,0.3401300140992845,0.499674858791614,0.05411,84.1078,0.1
Modbus,multiclass,Distributive,16,4,h3,2,256,0.4480282897556794,0.1339427359445573,0.33071980913604215,0.4983493246499197,0.05677,77.6666,0.1
Modbus,multiclass,Distributive,16,4,h3,2,1024,0.4268109729961423,0.14505186364702052,0.33588801647083966,0.4980849805497725,0.04313,71.4302,0.1
Modbus,multiclass,Distributive,16,4,h3,4,16,0.42873981997428207,0.14322672712232307,0.3348880929754799,0.5002722901122061,0.04113,69.315,0.1
Modbus,multiclass,Distributive,16,4,h3,4,64,0.42188169738534076,0.1543967526577004,0.3430976024880027,0.5009882835903711,0.03983,75.7563,0.1
Modbus,multiclass,Distributive,16,4,h3,4,256,0.4334547792541792,0.139779147589803,0.33282795463331805,0.4959559687905246,0.10554,180.2699,0.1
Modbus,multiclass,Distributive,16,4,h3,4,1024,0.4379554222031719,0.14391517943424995,0.3383668790916678,0.5028329526879675,0.10651,161.8,0.1
Modbus,multiclass,Distributive,16,4,h3,8,16,0.42338191170167166,0.14021516347909171,0.33062976456857157,0.5014381225097915,0.06906,173.3848,0.1
Modbus,multiclass,Distributive,16,4,h3,8,64,0.4352764680668667,0.14431175393198364,0.3374440835114461,0.5020992001029988,0.10956,169.1144,0.1
Modbus,multiclass,Distributive,16,4,h3,8,256,0.42723960565795116,0.1466014260838824,0.33651020809739945,0.49750034925367737,0.11634,132.3398,0.1
Modbus,multiclass,Distributive,16,4,h3,8,1024,0.42584654950707246,0.14575499606792372,0.3356422169731414,0.504029447972853,0.13345,189.1429,0.1
Modbus,multiclass,Distributive,16,8,murmur,2,16,0.44556365195027864,0.13808971207507195,0.3334546641783142,0.5009833120785737,0.06307,57.39,0.1
Modbus,multiclass,Distributive,16,8,murmur,2,64,0.4289541363051865,0.1594200149474798,0.3486025755217925,0.5039399699387507,0.05482,57.2702,0.1
Modbus,multiclass,Distributive,16,8,murmur,2,256,0.43024003429061297,0.14844286614512028,0.34068249928375177,0.5222641531078176,0.05631,52.1665,0.1
Modbus,multiclass,Distributive,16,8,murmur,2,1024,0.41480925846549505,0.1584399992047635,0.34413082981890375,0.5122929484394207,0.0561,55.356,0.1
Modbus,multiclass,Distributive,16,8,murmur,4,16,0.48221174453493354,0.10844418739155581,0.31375836472053226,0.5013952271081875,0.05577,63.0443,0.1
Modbus,multiclass,Distributive,16,8,murmur,4,64,0.4328118302614659,0.143029124622248,0.3356267400337838,0.5125832690562832,0.05756,61.7523,0.1
Modbus,multiclass,Distributive,16,8,murmur,4,256,0.4102014573510501,0.1585457167656639,0.3422293547653028,0.5130428070477117,0.05592,57.0679,0.1
Modbus,multiclass,Distributive,16,8,murmur,4,1024,0.42359622803257607,0.15965758788013978,0.34790090679900687,0.5122182629131384,0.06391,57.3942,0.1
