system,dataset,mem_band,best_acc_in_band,hp_id_at_best,n_seeds
ULEEN,Pendigits,<1KB,0.8873730483553129,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 1, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Pendigits,1-10KB,0.9857510989843868,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Pendigits,10-100KB,0.9878732757313932,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Pima Diabetes,<1KB,0.735930735930736,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Pima Diabetes,1-10KB,0.7683982683982684,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,SatImage,<1KB,0.847071021254536,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 1, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,SatImage,1-10KB,0.8952825298081907,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,SatImage,10-100KB,0.8994297563504405,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Seeds,<1KB,0.8968253968253969,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Seeds,1-10KB,0.9444444444444443,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Segment,<1KB,0.8152958152958153,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 1, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Segment,1-10KB,0.9437229437229439,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Segment,10-100KB,0.9502164502164502,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Steel Plates,<1KB,0.9383033419023136,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",3
ULEEN,Steel Plates,1-10KB,1.0,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Steel Plates,10-100KB,0.998286203941731,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Vehicle,<1KB,0.5882352941176471,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",3
ULEEN,Vehicle,1-10KB,0.7274509803921569,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Vehicle,10-100KB,0.7411764705882353,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Waveform,<1KB,0.79,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 1, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Waveform,1-10KB,0.838,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Waveform,10-100KB,0.8336666666666667,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Wine,<1KB,0.8703703703703703,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",3
ULEEN,Wine,1-10KB,0.9537037037037037,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Yeast,<1KB,0.4657687991021324,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",3
ULEEN,Yeast,1-10KB,0.5970819304152638,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Yeast,10-100KB,0.5802469135802469,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,australian,<1KB,0.8236714975845411,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,australian,1-10KB,0.8647342995169082,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,blood-transfusion,<1KB,0.7755555555555556,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,blood-transfusion,1-10KB,0.7799999999999999,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,christine,10-100KB,0.6903444034440346,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,christine,100KB-1MB,0.7167896678966791,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,higgs-small,<1KB,0.6412884582695902,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,higgs-small,1-10KB,0.6523372429032807,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,higgs-small,10-100KB,0.5971783103858576,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.001, ""n_submodels"": 5}",3
ULEEN,jasmine,1-10KB,0.7677275265214965,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,jasmine,10-100KB,0.7828029034059184,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,miniboone,<1KB,0.8182831661092531,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 1, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,miniboone,1-10KB,0.869334563487487,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,miniboone,10-100KB,0.8268558028677969,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,nomao,1-10KB,0.9565259441945936,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,nomao,10-100KB,0.9638280381062914,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,phoneme,<1KB,0.8223866790009251,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,phoneme,1-10KB,0.7964847363552267,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,skin-segmentation,<1KB,0.9764207404989254,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,skin-segmentation,1-10KB,0.9821268260834083,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.001, ""n_submodels"": 5}",3
ULEEN,sylvine,<1KB,0.8777235772357724,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,sylvine,1-10KB,0.9069918699186993,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
XGBoost,Balance Scale,100KB-1MB,0.8992000000000001,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Balance Scale,>1MB,0.9040000000000001,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 500, ""reg_lambda"": 1.0}",5
XGBoost,Banknote,10-100KB,0.9978181818181818,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 0.1}",5
XGBoost,Banknote,100KB-1MB,0.9978181818181818,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 1000, ""reg_lambda"": 0.1}",5
XGBoost,Banknote,>1MB,0.9963636363636363,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 10.0}",5
XGBoost,Breast Cancer,10-100KB,0.968421052631579,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 1.0}",5
XGBoost,Breast Cancer,100KB-1MB,0.9701754385964912,"{""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 1000, ""reg_lambda"": 0.1}",5
XGBoost,EEG Eye State,100KB-1MB,0.9176680017801514,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500, ""reg_lambda"": 1.0}",3
XGBoost,EEG Eye State,>1MB,0.9564975522919448,"{""learning_rate"": 0.1, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 1.0}",3
XGBoost,Ecoli,100KB-1MB,0.85,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Ecoli,>1MB,0.8617647058823529,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 1000, ""reg_lambda"": 10.0}",5
XGBoost,Glass,100KB-1MB,0.7813953488372093,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 100, ""reg_lambda"": 0.1}",5
XGBoost,Glass,>1MB,0.7906976744186046,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 1.0}",5
XGBoost,Haberman,100KB-1MB,0.732258064516129,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Haberman,>1MB,0.6806451612903226,"{""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 1000, ""reg_lambda"": 10.0}",5
XGBoost,Ionosphere,10-100KB,0.943661971830986,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 0.1}",5
XGBoost,Ionosphere,100KB-1MB,0.9464788732394366,"{""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 1000, ""reg_lambda"": 0.1}",5
XGBoost,Ionosphere,>1MB,0.9295774647887324,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 10.0}",5
XGBoost,Iris,100KB-1MB,0.9533333333333334,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Iris,>1MB,0.9466666666666667,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 500, ""reg_lambda"": 10.0}",5
XGBoost,Letter Recognition,>1MB,0.9660833333333333,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 1000, ""reg_lambda"": 1.0}",3
XGBoost,Magic Gamma,100KB-1MB,0.8845951629863302,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500, ""reg_lambda"": 0.1}",3
XGBoost,Magic Gamma,>1MB,0.885471433578689,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500, ""reg_lambda"": 1.0}",3
XGBoost,Pendigits,>1MB,0.9915112930119752,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 1000, ""reg_lambda"": 0.1}",3
XGBoost,Pima Diabetes,100KB-1MB,0.7844155844155845,"{""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Pima Diabetes,>1MB,0.7662337662337662,"{""learning_rate"": 0.03, ""max_depth"": 8, ""n_estimators"": 500, ""reg_lambda"": 10.0}",5
XGBoost,SatImage,>1MB,0.9240539139450492,"{""learning_rate"": 0.1, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 0.1}",3
XGBoost,Seeds,100KB-1MB,0.9428571428571428,"{""learning_rate"": 0.1, ""max_depth"": 10, ""n_estimators"": 500, ""reg_lambda"": 0.1}",5
XGBoost,Seeds,>1MB,0.9428571428571428,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 0.1}",5
XGBoost,Segment,100KB-1MB,0.9848484848484848,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 0.1}",5
XGBoost,Segment,>1MB,0.9857142857142858,"{""learning_rate"": 0.1, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 10.0}",5
XGBoost,Steel Plates,10-100KB,1.0,"{""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 0.1}",5
XGBoost,Steel Plates,100KB-1MB,1.0,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 100, ""reg_lambda"": 0.1}",5
XGBoost,Steel Plates,>1MB,1.0,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 10.0}",5
XGBoost,Vehicle,100KB-1MB,0.76,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Vehicle,>1MB,0.7694117647058822,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 500, ""reg_lambda"": 0.1}",5
XGBoost,Waveform,100KB-1MB,0.8576,"{""learning_rate"": 0.3, ""max_depth"": 4, ""n_estimators"": 100, ""reg_lambda"": 1.0}",5
XGBoost,Waveform,>1MB,0.8577999999999999,"{""learning_rate"": 0.3, ""max_depth"": 8, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Wine,100KB-1MB,0.9777777777777779,"{""learning_rate"": 0.3, ""max_depth"": 10, ""n_estimators"": 100, ""reg_lambda"": 10.0}",5
XGBoost,Wine,>1MB,0.9722222222222221,"{""learning_rate"": 0.03, ""max_depth"": 10, ""n_estimators"": 1000, ""reg_lambda"": 10.0}",5
XGBoost,Yeast,>1MB,0.6195286195286196,"{""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 500, ""reg_lambda"": 10.0}",5
