system,dataset,criterion,hp_id,mean_acc,mean_mem_bytes,mean_train_s,mean_infer_us_per_sample,n_seeds_aggregated
DWN,Wine,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9722222222222222,95968.0,0.5730214583454654,85.68132438489961,6
DWN,Wine,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9722222222222222,95968.0,0.5730214583454654,85.68132438489961,6
DWN,Wine,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9537037037037037,5382.0,0.050222360994666815,13.559415324211672,6
DWN,Wine,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9537037037037037,5382.0,0.050222360994666815,13.559415324211672,6
DWN,Wine,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9722222222222222,95968.0,0.5730214583454654,85.68132438489961,6
DWN,Yeast,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 15, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 1000, ""num_luts_l2"": 500, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.5757575757575757,48000.0,2.0355221670276173,12.115458957850933,3
DWN,Yeast,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 15, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 1000, ""num_luts_l2"": 500, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.5757575757575757,48000.0,2.0355221670276173,12.115458957850933,3
DWN,Yeast,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.494949494949495,5400.0,0.372040610993281,3.549989728898847,3
DWN,Yeast,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.494949494949495,5400.0,0.372040610993281,3.549989728898847,3
DWN,Yeast,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 15, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 1000, ""num_luts_l2"": 500, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.5757575757575757,48000.0,2.0355221670276173,12.115458957850933,3
DWN,australian,best_acc,"{""batch_size"": 32, ""bits_per_input"": 200, ""layer_sizes"": [12000, 12000, 12000], ""lr_schedule"": [[0.01, 30], [0.001, 30], [0.0001, 15]], ""n"": 6, ""tau"": 33.333333333333336}",0.8623333333333333,1152000.0,456.0,,6
DWN,australian,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 200, ""layer_sizes"": [12000, 12000, 12000], ""lr_schedule"": [[0.01, 30], [0.001, 30], [0.0001, 15]], ""n"": 6, ""tau"": 33.333333333333336}",0.8623333333333333,1152000.0,456.0,,6
DWN,australian,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.8429951690821257,5400.0,0.18321365300410739,5.836753514347877,3
DWN,australian,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.8429951690821257,5400.0,0.18321365300410739,5.836753514347877,3
DWN,australian,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 500, ""num_luts_l2"": 250, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.852657004830918,24000.0,0.3665667356690392,10.517714905062158,3
DWN,blood-transfusion,best_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 500, ""num_luts_l2"": 250, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7711111111111112,24000.0,0.36362144428615767,11.449262448069122,3
DWN,blood-transfusion,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 500, ""num_luts_l2"": 250, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7711111111111112,24000.0,0.36362144428615767,11.449262448069122,3
DWN,blood-transfusion,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7533333333333333,5400.0,0.1957258606562391,5.4167599106828375,3
DWN,blood-transfusion,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7533333333333333,5400.0,0.1957258606562391,5.4167599106828375,3
DWN,blood-transfusion,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 500, ""num_luts_l2"": 250, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7711111111111112,24000.0,0.36362144428615767,11.449262448069122,3
DWN,christine,best_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6961869618696186,5400.0,5.154457888992813,4.24654025992271,3
DWN,christine,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6961869618696186,5400.0,5.154457888992813,4.24654025992271,3
DWN,christine,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6961869618696186,5400.0,5.154457888992813,4.24654025992271,3
DWN,christine,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6961869618696186,5400.0,5.154457888992813,4.24654025992271,3
DWN,christine,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6961869618696186,5400.0,5.154457888992813,4.24654025992271,3
DWN,higgs-small,best_acc,"{""batch_size"": 64, ""bits_per_input"": 2, ""epochs"": 50, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6386537480877102,5400.0,16.39159688865766,3.1279342861843875,3
DWN,higgs-small,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6379738228794832,5400.0,8.848168611022023,1.4130609385769282,3
DWN,higgs-small,best_acc_per_log_mem,"{""batch_size"": 64, ""bits_per_input"": 2, ""epochs"": 50, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6386537480877102,5400.0,16.39159688865766,3.1279342861843875,3
DWN,higgs-small,best_acc_at_small_budget,"{""batch_size"": 64, ""bits_per_input"": 2, ""epochs"": 50, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6386537480877102,5400.0,16.39159688865766,3.1279342861843875,3
DWN,higgs-small,best_acc_at_medium_budget,"{""batch_size"": 64, ""bits_per_input"": 2, ""epochs"": 50, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.6386537480877102,5400.0,16.39159688865766,3.1279342861843875,3
DWN,jasmine,best_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7733109994416528,5400.0,1.1338974443109084,2.9210402801349997,3
DWN,jasmine,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7733109994416528,5400.0,1.1338974443109084,2.9210402801349997,3
DWN,jasmine,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7733109994416528,5400.0,1.1338974443109084,2.9210402801349997,3
DWN,jasmine,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7733109994416528,5400.0,1.1338974443109084,2.9210402801349997,3
DWN,jasmine,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.7733109994416528,5400.0,1.1338974443109084,2.9210402801349997,3
DWN,miniboone,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9223337049424005,96000.0,96.90510349965189,100.73761785649857,3
DWN,miniboone,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9177718832891246,5400.0,7.80848044436425,1.6692497718136796,3
DWN,miniboone,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9177718832891246,5400.0,7.80848044436425,1.6692497718136796,3
DWN,miniboone,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9177718832891246,5400.0,7.80848044436425,1.6692497718136796,3
DWN,miniboone,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9223337049424005,96000.0,96.90510349965189,100.73761785649857,3
DWN,nomao,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9578316166158904,96000.0,142.01321141701192,64.36241472667699,3
DWN,nomao,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 15, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 1000, ""num_luts_l2"": 500, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9551719135354708,48000.0,57.869653111323714,11.169223653131779,3
DWN,nomao,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9472895207698632,5400.0,8.484666763960073,1.237829828959936,3
DWN,nomao,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9472895207698632,5400.0,8.484666763960073,1.237829828959936,3
DWN,nomao,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9578316166158904,96000.0,142.01321141701192,64.36241472667699,3
DWN,phoneme,best_acc,"{""batch_size"": 32, ""bits_per_input"": 200, ""layer_sizes"": [21000, 21000, 21000], ""lr_schedule"": [[0.01, 30], [0.001, 30], [0.0001, 15]], ""n"": 6, ""tau"": 33.333333333333336}",0.9010027443724945,2016042.5,2329.7715059999996,1430.5132590699511,6
DWN,phoneme,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 200, ""layer_sizes"": [21000, 21000, 21000], ""lr_schedule"": [[0.01, 30], [0.001, 30], [0.0001, 15]], ""n"": 6, ""tau"": 33.333333333333336}",0.9010027443724945,2016042.5,2329.7715059999996,1430.5132590699511,6
DWN,phoneme,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.8023435090965156,5400.0,1.2772348613555853,1.999974377726722,3
DWN,phoneme,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.8023435090965156,5400.0,1.2772348613555853,1.999974377726722,3
DWN,phoneme,best_acc_at_medium_budget,"{""batch_size"": 64, ""bits_per_input"": 6, ""epochs"": 50, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.8516805427073697,96000.0,24.575511277653277,46.36423308069172,3
DWN,skin-segmentation,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9857517886776028,96000.0,60.0941393613272,82.78897117710541,3
DWN,skin-segmentation,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9857517886776028,96000.0,60.0941393613272,82.78897117710541,3
DWN,skin-segmentation,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.936682173073261,5400.0,5.915835722349584,1.7243087334699894,3
DWN,skin-segmentation,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.936682173073261,5400.0,5.915835722349584,1.7243087334699894,3
DWN,skin-segmentation,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 20, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 2000, ""num_luts_l2"": 1000, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9857517886776028,96000.0,60.0941393613272,82.78897117710541,3
DWN,sylvine,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 15, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 1000, ""num_luts_l2"": 500, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9300813008130081,48000.0,7.234515277591224,5.9051762478865255,3
DWN,sylvine,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 15, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 1000, ""num_luts_l2"": 500, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9300813008130081,48000.0,7.234515277591224,5.9051762478865255,3
DWN,sylvine,best_acc_per_log_mem,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.8878048780487805,5400.0,1.4224353610382725,4.461504049538597,3
DWN,sylvine,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 2, ""epochs"": 10, ""lr"": 0.01, ""n"": 4, ""num_luts_l1"": 200, ""num_luts_l2"": 100, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.8878048780487805,5400.0,1.4224353610382725,4.461504049538597,3
DWN,sylvine,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""epochs"": 15, ""lr"": 0.01, ""n"": 6, ""num_luts_l1"": 1000, ""num_luts_l2"": 500, ""scheduler_gamma"": 0.1, ""scheduler_step"": 8, ""tau"": 3.3333333333333335}",0.9300813008130081,48000.0,7.234515277591224,5.9051762478865255,3
F4RM-WiSARD-cuckoo,Balance Scale,best_acc,"{""a"": 8, ""bleach"": 4, ""t"": 128}",0.9024000000000001,4556.2,0.002443541586399078,13.841332867741585,5
F4RM-WiSARD-cuckoo,Balance Scale,best_mem_at_iso_acc,"{""a"": 4, ""bleach"": 4, ""t"": 128}",0.8976000000000001,3459.0,0.0037878585979342462,22.686399891972542,5
F4RM-WiSARD-cuckoo,Balance Scale,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 2, ""t"": 2}",0.7487999999999999,132.8,0.0001762916101142764,0.3268657252192497,5
F4RM-WiSARD-cuckoo,Balance Scale,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 128}",0.9024000000000001,4556.2,0.002443541586399078,13.841332867741585,5
F4RM-WiSARD-cuckoo,Balance Scale,best_acc_at_medium_budget,"{""a"": 8, ""bleach"": 4, ""t"": 128}",0.9024000000000001,4556.2,0.002443541586399078,13.841332867741585,5
F4RM-WiSARD-cuckoo,Banknote,best_acc,"{""a"": 16, ""bleach"": 1, ""t"": 128}",1.0,4451.6,0.002277883212082088,4.68830264766108,5
F4RM-WiSARD-cuckoo,Banknote,best_mem_at_iso_acc,"{""a"": 12, ""bleach"": 2, ""t"": 16}",0.997090909090909,568.4,0.0005408582044765353,0.7605147971348329,5
F4RM-WiSARD-cuckoo,Banknote,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 2, ""t"": 2}",0.941090909090909,69.4,0.00026268321089446546,0.16384944319725037,5
F4RM-WiSARD-cuckoo,Banknote,best_acc_at_small_budget,"{""a"": 16, ""bleach"": 1, ""t"": 128}",1.0,4451.6,0.002277883212082088,4.68830264766108,5
F4RM-WiSARD-cuckoo,Banknote,best_acc_at_medium_budget,"{""a"": 16, ""bleach"": 1, ""t"": 128}",1.0,4451.6,0.002277883212082088,4.68830264766108,5
F4RM-WiSARD-cuckoo,Breast Cancer,best_acc,"{""a"": 4, ""bleach"": 1, ""t"": 128}",0.9631578947368421,18625.8,0.021444116579368712,134.35044031786293,5
F4RM-WiSARD-cuckoo,Breast Cancer,best_mem_at_iso_acc,"{""a"": 20, ""bleach"": 1, ""t"": 16}",0.9596491228070174,8315.0,0.0012666167924180627,6.906141878285429,5
F4RM-WiSARD-cuckoo,Breast Cancer,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 4, ""t"": 2}",0.8649122807017544,243.4,0.0007128250319510699,3.686037094315939,5
F4RM-WiSARD-cuckoo,Breast Cancer,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 1, ""t"": 32}",0.9614035087719298,9099.4,0.0038020415930077435,22.506582338297576,5
F4RM-WiSARD-cuckoo,Breast Cancer,best_acc_at_medium_budget,"{""a"": 4, ""bleach"": 1, ""t"": 128}",0.9631578947368421,18625.8,0.021444116579368712,134.35044031786293,5
F4RM-WiSARD-cuckoo,EEG Eye State,best_acc,"{""a"": 32, ""bleach"": 1, ""t"": 256}",0.9427236315086782,756942.6,0.15024129159282892,14.734510018382077,5
F4RM-WiSARD-cuckoo,EEG Eye State,best_mem_at_iso_acc,"{""a"": 48, ""bleach"": 1, ""t"": 256}",0.9392523364485982,749001.2,0.13724689160007983,12.104525507486192,5
F4RM-WiSARD-cuckoo,EEG Eye State,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 1, ""t"": 2}",0.5510680907877169,117.0,0.003794591571204364,0.4209334559823189,5
F4RM-WiSARD-cuckoo,EEG Eye State,best_acc_at_small_budget,"{""a"": 12, ""bleach"": 4, ""t"": 8}",0.7558077436582109,9446.2,0.006116466573439538,0.856525240744525,5
F4RM-WiSARD-cuckoo,EEG Eye State,best_acc_at_medium_budget,"{""a"": 28, ""bleach"": 1, ""t"": 32}",0.8889853137516688,93012.2,0.01332124979235232,1.946539780963088,5
F4RM-WiSARD-cuckoo,Ecoli,best_acc,"{""a"": 12, ""bleach"": 1, ""t"": 256}",0.8705882352941176,12086.8,0.009038883191533387,111.03272349025835,5
